draw,incremental_qaly,incremental_cost,nmb_50000,nmb_150000
3908,0.03335590740378791,9632.0076376813,-7964.212267491904,-4628.621527113113
3909,0.052696063015371664,8524.4016915733,-5889.598540804716,-619.9922392675498
3910,0.0511857094861341,9201.9867346295,-6642.701260322794,-1524.1303117093848
3911,0.06421529131368686,8859.099524472147,-5648.334958787804,773.1941725808829
3912,0.0387612120997467,9969.461566361037,-8031.400961373702,-4155.279751399032
3913,0.049914489808479345,10420.908051971912,-7925.183561547945,-2933.73458070001
3914,0.05610549774359441,12022.449440443026,-9217.174553263305,-3606.6247789038644
3915,0.044374188721292285,9933.764778145349,-7715.055342080735,-3277.636469951506
3916,0.05198882469584021,8399.144185124682,-5799.702950332671,-600.8204807486509
3917,0.04821533995000493,11555.986790494717,-9145.21979299447,-4323.685797993977
3918,0.055483014563208144,10749.27216929918,-7975.121441138773,-2426.8199848179574
3919,0.04454356467109122,9063.336595573825,-6836.158362019263,-2381.8018949101415
3920,0.06999188459045058,10202.27170164586,-6702.6774721233305,296.51098692172854
3921,0.06322708091453677,10268.003134317238,-7106.649088590399,-783.9409971367222
3922,0.07208079983047355,10721.808764258043,-7117.7687727343655,90.31121031298972
3923,0.04129913227119175,10318.10276749375,-8253.146153934162,-4123.232926814988
3924,0.04828179702617419,10001.519171383181,-7587.429320074471,-2759.2496174570524
3925,0.0343754717690814,10630.925201429507,-8912.151612975436,-5474.604436067297
3926,0.031047618659105325,10658.330962112108,-9105.950029156842,-6001.188163246309
3927,0.04268042028575181,7983.434547369698,-5849.413533082107,-1581.3715045069266
3928,0.04254431680264403,10522.326666768155,-8395.110826635953,-4140.67914637155
3929,0.0582207027739976,9772.78142624858,-6861.746287548701,-1039.67601014894
3930,0.044585836488888475,8268.238305249222,-6038.946480804799,-1580.3628319159507
3931,0.05989736317581773,11165.027124706965,-8170.158965916078,-2180.4226483343045
3932,0.03561159079080056,8979.93606386024,-7199.356524320211,-3638.1974452401546
3933,0.05198183875702611,9374.46690992238,-6775.374972071074,-1577.1910963684622
3934,0.027887114520815715,10875.611327322225,-9481.25560128144,-6692.544149199868
3935,0.018373447696820477,11539.704086644138,-10621.031701803115,-8783.686932121067
3936,0.039039317086810854,9953.380062445003,-8001.414208104461,-4097.482499423375
3937,0.05088535977929354,8527.516094734023,-5983.248105769346,-894.7121278399918
3938,0.048027777629119583,9619.116168594295,-7217.727287138316,-2414.9495242263574
3939,0.029537765370424296,10035.173448690188,-8558.285180168972,-5604.508643126544
3940,0.06071981392016568,9541.558674865264,-6505.56797885698,-433.58658684041256
3941,0.031179194665757137,10157.788236970015,-8598.828503682158,-5480.909037106444
3942,0.06311899896886075,11365.004606867384,-8209.054658424346,-1897.1547615382715
3943,0.041860073266501985,10395.770192343774,-8302.766529018674,-4116.7592023684765
3944,0.034258561705538426,10535.057991185842,-8822.129905908922,-5396.273735355078
3945,0.05659670770087999,9099.94684727153,-6270.111462227531,-610.440692139533
3946,0.047457429623975145,9469.381567938244,-7096.510086739487,-2350.7671243419727
3947,0.03093011773378862,11128.420739076197,-9581.914852386766,-6488.903079007903
3948,0.03740385749049935,9102.729988920222,-7232.537114395254,-3492.1513653453203
3949,0.05813620732364555,10396.465077682184,-7489.654711499907,-1676.0339791353508
3950,0.05159080604406441,8454.058300120396,-5874.517997917175,-715.4373935107351
3951,0.038541807988998755,9189.727531147682,-7262.637131697745,-3408.4563327978694
3952,0.02678065293580545,7727.752686289026,-6388.720039498754,-3710.654745918209
3953,0.024086250994546532,9594.300483000447,-8389.98793327312,-5981.362833818466
3954,0.01826158724557203,12115.541837808578,-11202.462475529976,-9376.303750972773
3955,0.08226020283489532,10011.404319458734,-5898.394177713968,2327.6261057755655
3956,0.041385693691537995,9934.120125775651,-7864.835441198751,-3726.266072044952
3957,0.06311588566354231,8765.0916754059,-5609.297392228784,702.2911741254466
3958,0.05986572924885536,10671.592413559258,-7678.30595111649,-1691.7330262309533
3959,0.05286505345844006,9535.024242282449,-6891.771569360446,-1605.2662235164398
3960,0.03579917389077636,9299.252418469025,-7509.293723930206,-3929.376334852571
3961,0.055972744970652855,9461.821417082196,-6663.184168549553,-1065.9096714842672
3962,0.041914171404869194,11427.021234646498,-9331.312664403038,-5139.895523916119
3963,0.024008928658588502,10490.077205846912,-9289.630772917488,-6888.737907058637
3964,0.06008538538852548,10470.279359125143,-7466.010089698869,-1457.4715508463214
3965,0.019161606635581308,8278.0043485347,-7319.9240167556345,-5403.763353197503
3966,0.026066934288898835,12245.354687175333,-10942.007972730391,-8335.314543840508
3967,0.03091261436827253,11796.11369738377,-10250.482978970143,-7159.22154214289
3968,0.020845033690374493,9987.651909868671,-8945.400225349946,-6860.896856312497
3969,0.04268679572414058,8753.335012354488,-6618.995226147459,-2350.3156537334007
3970,0.06739335375416289,9317.113852993976,-5947.446165285832,791.8892101304573
3971,0.042179977810761216,9415.365593136146,-7306.366702598086,-3088.368921521964
3972,0.04387797001130522,8557.804961295335,-6363.906460730073,-1976.109459599551
3973,0.029484503346811408,9248.201527570302,-7773.976360229732,-4825.52602554859
3974,0.03422830250966058,9608.604427700635,-7897.189302217606,-4474.3590512515475
3975,0.06563692934261312,8225.898970468243,-4944.052503337587,1619.6404309237241
3976,0.051367551273404644,10067.623605597553,-7499.246041927321,-2362.490914586857
3977,0.02769465279039096,10203.71851562734,-8818.985876107792,-6049.520597068697
3978,0.04905554284985314,9667.229488756937,-7214.45234626428,-2308.8980612789655
3979,0.07950405443290975,9673.362955182844,-5698.160233537355,2252.245209753619
3980,0.04542268735121979,8867.666754275606,-6596.532386714616,-2054.263651592637
3981,0.04291656185807469,10515.058811460476,-8369.230718556742,-4077.574532749273
3982,0.02639755110103792,9491.501808598066,-8171.624253546171,-5531.869143442378
3983,0.021011722463647686,10388.600327311062,-9338.014204128678,-7236.841957763909
3984,0.03011830974153895,8623.998618273052,-7118.083131196105,-4106.252157042209
3985,0.06251024451107767,9009.934992847233,-5884.422767293349,366.6016838144187
3986,0.039092170702463847,10423.181329151159,-8468.572794027967,-4559.355723781582
3987,0.05917676593821497,9328.102571418149,-6369.264274507401,-451.58768068590325
3988,0.05960343405613955,10906.695209745469,-7926.523506938491,-1966.1801013245367
3989,0.030436745880479066,8173.341793993411,-6651.504499969457,-3607.829911921551
3990,0.040709784140862126,9042.759662979506,-7007.2704559364,-2936.292041850187
3991,0.033986461006666246,11501.497208617187,-9802.174158283875,-6403.528057617251
3992,0.03845677630079791,11389.511338713324,-9466.67252367343,-5620.994893593637
3993,0.035247364189750385,10688.045478420649,-8925.67726893313,-5400.94084995809
3994,0.025538924461766754,9344.084192871609,-8067.137969783271,-5513.245523606596
3995,0.043618801227665926,12083.506284091633,-9902.566222708336,-5540.686099941744
3996,0.07527887405793976,10444.342312768951,-6680.398609871963,847.4887959220123
3997,0.04166786684134394,11749.704381891688,-9666.311039824492,-5499.524355690098
3998,0.043606160749785516,9717.45041719262,-7537.142379703344,-3176.5263047247927
3999,0.042497263007955866,11178.663042419648,-9053.799892021856,-4804.073591226268
4000,0.03483773808020274,8026.35514793324,-6284.468243923103,-2800.6944359028294
4001,0.04044247029062831,9941.176257266407,-7919.052742734992,-3874.80571367216
4002,0.018378684308054005,10709.589261036812,-9790.655045634112,-7952.786614828711
4003,0.024716599128417727,11826.0908136949,-10590.260857274014,-8118.600944432241
4004,0.05767870047974455,9779.292583647055,-6895.3575596598275,-1127.4875116853727
4005,0.03357222484846645,11925.396905622285,-10246.785663198963,-6889.563178352318
4006,0.07380221197595205,9541.596418878198,-5851.485820080596,1528.7353775146094
4007,0.02733751303448173,10239.683701103824,-8872.808049379737,-6139.056745931564
4008,0.0242676469808778,11515.958085464314,-10302.575736420424,-7875.811038332644
4009,0.03517513674253081,9298.244776726886,-7539.487939600345,-4021.974265347264
4010,0.04899731909647542,8833.01266011531,-6383.146705291539,-1483.4147956439965
4011,0.05063118844524794,9626.376327859449,-7094.816905597052,-2031.6980610722576
4012,0.04997501856254161,11240.157616327293,-8741.406688200212,-3743.9048319460517
4013,0.043370131425486846,9217.939300460876,-7049.432729186534,-2712.4195866378486
4014,0.03394192576852362,10787.267576450402,-9090.171288024221,-5695.97871117186
4015,0.02602463840657876,8580.735194018102,-7279.5032736891635,-4677.039433031287
4016,0.0469049076450645,11255.116988578135,-8909.87160632491,-4219.38084181846
4017,0.053551390494682494,8929.247146510996,-6251.677621776871,-896.538572308622
4018,0.04560629883797063,11642.160945369578,-9361.846003471048,-4801.216119673984
4019,0.07010547307140769,8974.016430906466,-5468.742777336081,1541.8045298046873
4020,0.03285647557532201,9166.996887525049,-7524.173108758949,-4238.525551226748
4021,0.06597382859494871,9968.287084349635,-6669.595654602199,-72.21279510732711
4022,0.04826368709926143,8143.071062879896,-5729.886707916825,-903.5179979906816
4023,0.03522086333572361,10598.382526741867,-8837.339359955688,-5315.253026383326
4024,0.05141308144137824,9239.198560050334,-6668.544487981422,-1527.2363438435978
4025,0.05169142727612552,7866.5366750006,-5281.9653111943235,-112.82258358177114
4026,0.041036368219330654,9921.14571035424,-7869.327299387707,-3765.690477454642
4027,0.030703455329078366,11124.447629161587,-9589.274862707669,-6518.929329799832
4028,0.05620994427295756,10790.989468300304,-7980.492254652427,-2359.4978273566703
4029,0.05372413189987313,11970.530385521606,-9284.32379052795,-3911.9106005406366
4030,0.04035360666179244,7959.354902896067,-5941.674569806445,-1906.3139036272005
4031,0.0595673926484146,10044.286036520038,-7065.916404099307,-1109.1771392578485
4032,0.03783011536370395,12557.946989043065,-10666.441220857867,-6883.429684487472
4033,0.040866192161047366,11701.138027018756,-9657.828418966388,-5571.209202861652
4034,0.03558833428645869,10266.713020541225,-8487.29630621829,-4928.462877572421
4035,0.03173112582476989,11423.929825987496,-9837.373534749002,-6664.260952272012
4036,0.03348052463903528,8340.79591583638,-6666.769683884615,-3318.7172199810875
4037,0.04322871530785832,11422.491063398451,-9261.055298005534,-4938.1837672197025
4038,0.03126254683543905,8591.83924866105,-7028.711906889097,-3902.457223345192
4039,0.023001441585101645,10022.231562952777,-8872.159483697695,-6572.01532518753
4040,0.027626024187078713,9223.382194252543,-7842.080984898607,-5079.478566190736
4041,0.024545162874755277,9631.787378520894,-8404.529234783131,-5950.012947307602
4042,0.05482257964168369,8180.1698038442955,-5439.040821760111,43.21714240825713
4043,0.03123977714398407,9820.159973697326,-8258.171116498123,-5134.193402099715
4044,0.02445392197996199,11806.97321594133,-10584.27711694323,-8138.884918947032
4045,0.020624987596875144,11561.155217888965,-10529.905838045208,-8467.407078357694
4046,0.04906494105079773,8624.403046778512,-6171.155994238627,-1264.6618891588532
4047,0.05000546261913286,12166.945325754972,-9666.67219479833,-4666.125932885044
4048,0.05948614528373852,8214.918595880048,-5240.611331693122,708.003196680731
4049,0.043944129688867406,9359.020910720525,-7161.814426277155,-2767.4014573904133
4050,0.06267401707562925,8142.109639437038,-5008.408785655575,1258.9929219073492
4051,0.07083467532793719,7704.57490942159,-4162.841143024731,2920.6263897689896
4052,0.026108768818495776,11791.901617384385,-10486.463176459596,-7875.586294610019
4053,0.03459644577846532,10029.487375010413,-8299.665086087147,-4840.020508240614
4054,0.03785259829750487,10534.373180219305,-8641.743265344061,-4856.4834355935745
4055,0.03614247085383937,11707.7069405291,-9900.583397837132,-6286.336312453195
4056,0.05990467840939573,7990.9713155139,-4995.737395044113,994.7304458954604
4057,0.05034748165457614,10200.503253113695,-7683.129170384887,-2648.3810049272734
4058,0.055354751183834594,12094.143500143155,-9326.405940951425,-3790.930822567965
4059,0.03559023312163134,7133.5815713978845,-5354.069915316317,-1795.0466031531832
4060,0.05711047656361501,10862.731185375822,-8007.207357195071,-2296.1597008335702
4061,0.050261603163214374,10459.097988120871,-7946.017829960152,-2919.8575136387153
4062,0.051082397149016856,9404.628872759884,-6850.509015309041,-1742.2693004073553
4063,0.059970887437717835,9277.36270417257,-6278.818332286679,-281.729588514896
4064,0.053642335956833875,9850.5602862754,-7168.443488433706,-1804.2098927503193
4065,0.07285546867498027,8316.547947245328,-4673.774513496314,2611.7723540017123
4066,0.04861640212546092,11543.147954948554,-9112.327848675508,-4250.687636129415
4067,0.05627387052510713,7891.991260964191,-5078.2977347088345,549.0893178018778
4068,0.04349282364901441,8160.579115346563,-5985.937932895843,-1636.6555679944013
4069,0.02607703358917135,9527.417516722844,-8223.565837264276,-5615.862478347141
4070,0.05552592867465833,9258.347837964064,-6482.051404231147,-929.4585367653144
4071,0.030254813251559654,10275.957979356517,-8763.217316778535,-5737.735991622569
4072,0.060813317046168436,9323.19635257178,-6282.530500263359,-201.19879564651455
4073,0.0518909584795324,11395.117173552455,-8800.569249575834,-3611.473401622595
4074,0.030305589668373045,9178.560090042376,-7663.2806066237235,-4632.7216397864195
4075,0.021832952743416456,12211.5037329716,-11119.856095800777,-8936.56082145913
4076,0.045681948637533054,9038.511210479153,-6754.4137786025,-2186.2189148491952
4077,0.054963597497170724,7820.345970928356,-5072.16609606982,424.1936536472531
4078,0.04994505335558941,11190.756056214246,-8693.503388434776,-3698.998052875835
4079,0.03211751169784094,10046.908297843589,-8441.032712951543,-5229.281543167448
4080,0.0459405428935149,8473.778269610655,-6176.75112493491,-1582.6968355834197
4081,0.03902854517318488,8608.32014543495,-6656.892886775705,-2754.0383694572174
4082,0.034640948889091305,10221.90215560942,-8489.854711154854,-5025.759822245724
4083,0.07382637328866437,8352.698605713882,-4661.379941280664,2721.2573875857743
4084,0.053763581444329134,11325.265034687322,-8637.085962470865,-3260.7278180379517
4085,0.057302571294556515,10004.028208071566,-7138.8996433437405,-1408.6425138880895
4086,0.03284858659478829,8684.969344626335,-7042.540014886921,-3757.6813554080927
4087,0.04689074972995044,9269.992111491341,-6925.454624993819,-2236.3796519987745
4088,0.05396363538817894,11849.261488286123,-9151.079718877176,-3754.716180059282
4089,0.062254070907727055,11974.012811173568,-8861.309265787215,-2635.902175014511
4090,0.07790097106130389,6506.364588130718,-2611.316035065524,5178.781071064865
4091,0.07413234738225682,9038.383081409831,-5331.76571229699,2081.4690259286926
4092,0.04519908142001938,8966.353382143376,-6706.399311142406,-2186.4911691404686
4093,0.03562737421227169,8809.760758155284,-7028.3920475417,-3465.65462631453
4094,0.06611655526874927,9078.483974190007,-5772.656210752543,838.9993161223829
4095,0.06692802672828435,9471.63032295973,-6125.228986545513,567.5736862829217
4096,0.031376708395747244,8839.22656212124,-7270.391142333877,-4132.720302759152
4097,0.0721841170080495,9478.13286527426,-5868.927014871784,1349.4846859331647
4098,0.05296814361741653,12365.722265960303,-9717.315085089476,-4420.500723347824
4099,0.02651722217268926,9096.748324018225,-7770.887215383762,-5119.164998114836
4100,0.03733827741000795,11451.499836335119,-9584.585965834722,-5850.758224833927
4101,0.043178101764389965,8037.575614572982,-5878.670526353484,-1560.8603499144874
4102,0.043766665082191736,9148.78889588139,-6960.455641771802,-2583.789133552629
4103,0.047583938974227635,11610.244134326183,-9231.047185614801,-4472.653288192038
4104,0.06549664150505663,9309.830033795766,-6034.997958542935,514.6661919627277
4105,0.03397918820517987,8833.72625143743,-7134.766841178437,-3736.848020660451
4106,0.04389643954633016,8978.499691997371,-6783.677714680864,-2394.033760047847
4107,0.030950167442409082,10064.661156060245,-8517.152783939791,-5422.136039698883
4108,0.04159029306165607,11381.603947787586,-9302.089294704783,-5143.059988539175
4109,0.07347244608686054,9114.014458096408,-5440.392153753381,1906.852454932674
4110,0.05259787890415524,8016.21383988759,-5386.319894679828,-126.53200426430521
4111,0.05036747270903419,10937.570328044274,-8419.196692592564,-3382.4494216891453
4112,0.03677265829303167,9506.821966094692,-7668.189051443109,-3990.9232221399425
4113,0.053770465336192785,8824.571472201495,-6136.048205391855,-759.0016717725766
4114,0.05919565694221518,9953.535816148975,-6993.752969038216,-1074.187274816697
4115,0.02548627786944735,9672.231634945645,-8397.917741473277,-5849.289954528543
4116,0.0461121305033636,11671.180171363922,-9365.573646195742,-4754.360595859382
4117,0.037377464537648564,10528.302536909714,-8659.429310027286,-4921.68285626243
4118,0.03724020742806289,9959.157975848619,-8097.147604445474,-4373.126861639185
4119,0.04404124229706596,11712.13892965181,-9510.07681479851,-5105.952585091915
4120,0.052819638573335936,10109.95234862929,-7468.970419962492,-2187.006562628899
4121,0.041667803718524965,10038.38890585848,-7954.998719932231,-3788.218348079734
4122,0.05606958994608391,10553.093024762857,-7749.613527458661,-2142.6545328502707
4123,0.022803153817676503,11738.123803993005,-10597.96611310918,-8317.65073134153
4124,0.031459672170857544,8010.107698418997,-6437.12408987612,-3291.156872790365
4125,0.04825092948971488,8958.36668270027,-6545.820208214527,-1720.727259243039
4126,0.04148249309966445,11491.680125107818,-9417.555470124595,-5269.30616015815
4127,0.04624081383490264,10969.958157904639,-8657.917466159506,-4033.8360826692433
4128,0.04192247176418462,9005.84724268958,-6909.723654480349,-2717.476478061887
4129,0.025170096083012794,10411.940978580438,-9153.436174429798,-6636.426566128519
4130,0.0427170164508901,9137.865529444709,-7002.014706900204,-2730.3130618111936
4131,0.036938958665331256,8872.971396365716,-7026.023463099153,-3332.127596566028
4132,0.026742774221776955,11664.923137856817,-10327.784426767968,-7653.507004590274
4133,0.06787853436201274,9724.632489092648,-6330.705770992011,457.14766520926423
4134,0.04508193721230924,8903.861621074968,-6649.764760459506,-2141.571039228582
4135,0.03667364855157018,9922.427799146222,-8088.745371567713,-4421.380516410695
4136,0.036031723111246805,10228.053423629615,-8426.467268067276,-4823.294956942595
4137,0.03538339704067539,9245.999860175376,-7476.830008141606,-3938.4903040740674
4138,0.05513517924122979,9331.165280153844,-6574.406318092355,-1060.888393969375
4139,0.05100467426792221,7936.99877844513,-5386.7650650490195,-286.29763825679765
4140,0.04419314423195786,7863.7580477213,-5654.100836123407,-1234.7864129276204
4141,0.0458073792895739,11075.092316553302,-8784.723352074607,-4203.985423117217
4142,0.027842647104975526,10518.892534667399,-9126.760179418623,-6342.49546892107
4143,0.06143627966908838,8433.681058609494,-5361.867075155075,781.7608917537618
4144,0.0485260439624966,10004.399108090724,-7578.096909965893,-2725.4925137162336
4145,0.06644384129947767,7355.450919634655,-4033.2588546607717,2611.125275286995
4146,0.03538341005572576,9965.79249511233,-8196.621992326041,-4658.280986753465
4147,0.05134101006166247,10778.438606049556,-8211.388102966434,-3077.2870968001853
4148,0.04065510945993367,11296.062974839153,-9263.30750184247,-5197.796555849102
4149,0.043280815557782404,12466.949822408058,-10302.909044518938,-5974.827488740698
4150,0.05265378485109551,12157.278215990858,-9524.588973436083,-4259.210488326532
4151,0.04181202489072078,8520.973014872021,-6430.371770335982,-2249.169281263904
4152,0.04343638498890812,9892.74960900145,-7720.930359556044,-3377.291860665233
4153,0.056004637896574394,9012.474565679608,-6212.242670850888,-611.7788811934479
4154,0.06709231073221389,8246.074606375649,-4891.459069764955,1817.7720034564354
4155,0.03708063293258235,10668.872046895056,-8814.840400265939,-5106.777107007704
4156,0.04062097115614094,10657.396706077665,-8626.348148270617,-4564.251032656524
4157,0.055516015368205274,8481.803038952368,-5706.002270542105,-154.40073372157713
4158,0.036675737587035684,11268.118934058559,-9434.332054706774,-5766.758296003206
4159,0.03235810211930357,10553.37147343774,-8935.466367472563,-5699.656155542206
4160,0.05620665883523657,9045.463226038613,-6235.1302842767855,-614.4644007531278
4161,0.05322737907397013,10542.060733740931,-7880.691780042425,-2557.953872645412
4162,0.05672603663322562,9915.160597414893,-7078.858765753612,-1406.2551024310505
4163,0.030320644913633288,9478.620673105936,-7962.588427424271,-4930.523936060942
4164,0.030810906709636043,13572.763839034535,-12032.218503552733,-8951.127832589129
4165,0.0302338960533568,12469.803541154739,-10958.108738486899,-7934.719133151219
4166,0.06945554384235919,9872.34370822542,-6399.566516107461,545.987868128459
4167,0.05492176723762299,9219.551567476667,-6473.463205595517,-981.2864818332182
4168,0.04804819965252349,10874.339798013687,-8471.929815387513,-3667.1098501351626
4169,0.04880009667098051,10097.995673706311,-7657.990840157286,-2777.9811730592346
4170,0.057842848329269,8920.993547347825,-6028.851130884375,-244.5662979574754
4171,0.03348440972889222,7510.286318862454,-5836.065832417844,-2487.6248595286215
4172,0.0534361930508247,9835.873809476669,-7164.064156935434,-1820.4448518529634
4173,0.03519118310182279,9367.044642585044,-7607.485487493905,-4088.3671773116257
4174,0.05246642646316246,12329.726013303632,-9706.40469014551,-4459.762043829263
4175,0.023970417615956308,9651.174518855138,-8452.653638057322,-6055.611876461691
4176,0.036831680482567464,8467.167202164735,-6625.583178036362,-2942.415129779616
4177,0.04665194295122532,9840.75124635531,-7508.154098794044,-2842.9598036715115
4178,0.037049127774945845,9763.25576516331,-7910.799376416018,-4205.886598921434
4179,0.03762699517820067,9701.984254096751,-7820.634495186718,-4057.93497736665
4180,0.05735921021053869,9385.379229095339,-6517.418718568404,-781.4976975145346
4181,0.0454873377124656,10750.692563514534,-8476.325677891255,-3927.591906644694
4182,0.04258895645997285,8787.1759765819,-6657.728153583258,-2398.832507585973
4183,0.03323358133249954,9654.894402872333,-7993.2153362473555,-4669.857202997402
4184,0.02439589056204383,12582.037667849743,-11362.243139747552,-8922.654083543168
4185,0.04553620725527807,9741.890890510414,-7465.0805277465115,-2911.4598022187038
4186,0.03864226311166874,12028.615063260542,-10096.501907677106,-6232.2755965102315
4187,0.05734343265657316,10017.013576967816,-7149.841944139158,-1415.498678481843
4188,0.036236503910437534,10112.342722293042,-8300.517526771166,-4676.8671357274125
4189,0.044647693149755696,11104.181009268052,-8871.796351780267,-4407.027036804697
4190,0.046483935929749975,10075.555307851319,-7751.35851136382,-3102.9649183888223
4191,0.05733111255209522,8157.729947972257,-5291.174320367496,441.93693484202595
4192,0.0737284208942448,7913.157415740734,-4226.7363710284935,3146.1057183959874
4193,0.042277703695305036,11082.924215696046,-8969.039030930795,-4741.2686614002905
4194,0.05172007974697834,7771.309949012837,-5185.30596166392,-13.297986966085773
4195,0.04380662477463204,8490.969236843852,-6300.63799811225,-1919.9755206490454
4196,0.051589536840925376,10610.87754334589,-8031.400701299622,-2872.447017207084
4197,0.027980294869870193,7275.893365973341,-5876.878622479831,-3078.849135492812
4198,0.028293162492690982,8572.501265054047,-7157.843140419498,-4328.526891150399
4199,0.034228561690198944,9957.032555177226,-8245.604470667278,-4822.748301647384
4200,0.04185661445389144,10130.11082957462,-8037.280106880048,-3851.618661490904
4201,0.03569650100286381,10898.359060676716,-9113.534010533525,-5543.883910247144
4202,0.034828064721658336,12234.181647090183,-10492.778411007266,-7009.971938841432
4203,0.07659431021538765,9214.273480141117,-5384.5579693717345,2274.8730521670313
4204,0.04271939347502496,11156.118705234465,-9020.149031483217,-4748.209683980721
4205,0.067948546704649,9281.08033730539,-5883.653002072939,911.201668391961
4206,0.03819615335929072,11084.98814104644,-9175.180473081904,-5355.565137152833
4207,0.03240967577891496,11329.725186044532,-9709.241397098784,-6468.273819207288
4208,0.03754649500973528,9305.034938162284,-7427.71018767552,-3673.0606867019915
4209,0.016677960742018882,9946.324780858087,-9112.426743757143,-7444.630669555255
4210,0.04626271720358588,9832.1435384514,-7519.007678272106,-2892.735957913519
4211,0.0511547124477687,9850.505053662884,-7292.769431274449,-2177.298186497579
4212,0.03926693195967346,9415.545554100872,-7452.1989561171995,-3525.505760149854
4213,0.06636247286828123,12276.753559419267,-8958.629916005206,-2322.382629177082
4214,0.04296272920832678,10255.206143497402,-8107.069683081063,-3810.7967622483857
4215,0.045529097376324046,9376.340816148071,-7099.885947331869,-2546.9762096994646
4216,0.06537154330190376,11051.393330094643,-7782.8161649994545,-1245.6618348090797
4217,0.048936244604085744,10072.974675116315,-7626.162444912028,-2732.537984503453
4218,0.03431271757007437,10498.620849312372,-8782.984970808653,-5351.713213801217
4219,0.04608966303344886,9980.311486490493,-7675.82833481805,-3066.8620314731643
4220,0.047569561407073024,9461.824995488287,-7083.346925134636,-2326.3907844273326
4221,0.02502440600036593,10915.093800733366,-9663.87350071507,-7161.432900678477
4222,0.04294302448933607,9223.535068633326,-7076.383844166523,-2782.0813952329154
4223,0.08241998998440891,8323.346305660709,-4202.346806440263,4039.652192000629
4224,0.040876153172739293,10030.048750325655,-7986.241091688691,-3898.6257744147615
4225,0.03387813231205783,12532.341288406009,-10838.434672803118,-7450.6214415973345
4226,0.051690192697954274,10309.677646591736,-7725.168011694022,-2556.1487418985944
4227,0.03437593623182522,7457.740485649618,-5738.943674058357,-2301.3500508758343
4228,0.03856760217720989,9003.104712776923,-7074.724603916429,-3217.964386195439
4229,0.06470622955152194,10498.70983172785,-7263.398354151754,-792.7753989995599
4230,0.018930270115824044,10503.28718360697,-9556.773677815767,-7663.746666233363
4231,0.05744937472656986,10915.063030336114,-8042.594294007621,-2297.656821350636
4232,0.06258196733911703,12488.5304580002,-9359.432091044348,-3101.2353571326457
4233,0.040519657737828396,10639.832437771613,-8613.849550880193,-4561.883777097353
4234,0.0663438791476878,11084.61612877879,-7767.422171394401,-1133.0342566256204
4235,0.06480477102524418,8911.278523687808,-5671.0399724255985,809.4371300988187
4236,0.04929289015460725,8932.104246472267,-6467.459738741904,-1538.1707232811796
4237,0.04540836812151028,8719.340976268322,-6448.922570192808,-1908.0857580417805
4238,0.04444429072934852,7996.3774995873355,-5774.162963119909,-1329.7338901850571
4239,0.03863180725796056,10775.631402159617,-8844.041039261589,-4980.860313465533
4240,0.05676360616345022,8935.216565439843,-6097.036257267332,-420.6756409223108
4241,0.050672362594301745,9845.237722686365,-7311.619592971278,-2244.3833335411027
4242,0.04923087027003348,9721.880400024509,-7260.336886522835,-2337.2498595194875
4243,0.05022685964248552,9871.800703761437,-7360.457721637161,-2337.7717573886084
4244,0.04026847351856233,10521.73025445358,-8508.306578525462,-4481.45922666923
4245,0.06553464394161068,7716.458245139966,-4439.726048059431,2113.738346101636
4246,0.0603063746468564,8330.569126386235,-5315.250394043415,715.387070642224
4247,0.06144262533590705,9467.499740087671,-6395.368473292318,-251.10593970161244
4248,0.04705965962698855,11631.977181975715,-9278.994200626288,-4573.028237927433
4249,0.04547410025002918,10941.988155616918,-8668.28314311546,-4120.873118112541
4250,0.061689910815722726,10884.484728675554,-7799.989187889418,-1630.9981063171454
4251,0.054484730495861555,11259.4920882564,-8535.255563463323,-3086.782513877167
4252,0.0395446244222839,6908.79401630244,-4931.562795188244,-977.1003529598538
4253,0.07025406880734408,10647.256129680583,-7134.552689313379,-109.1458085789709
4254,0.03710445888125946,9694.623708810104,-7839.400764747132,-4128.954876621185
4255,0.016374277877645227,11831.16750158124,-11012.453607698979,-9375.025819934455
4256,0.050182310064137425,8694.69456411524,-6185.579060908369,-1167.348054494626
4257,0.042495211035792124,11454.628796376252,-9329.868244586645,-5080.347141007433
4258,0.042904243282784194,11102.970224146,-8957.75806000679,-4667.333731728371
4259,0.059403958681457425,10144.331035639363,-7174.133101566492,-1233.7372334207503
4260,0.04486609960665078,10783.85956201062,-8540.554581678081,-4053.9446210130045
4261,0.03627539819920855,11441.890875850511,-9628.120965890084,-6000.581145969229
4262,0.03877713347972289,9151.912724735965,-7213.05605074982,-3335.3427027775306
4263,0.04965870283618656,9619.807804110189,-7136.872662300861,-2171.002378682205
4264,0.0473427094333978,8411.73957875619,-6044.604107086301,-1310.3331637465208
4265,0.04642758229918087,11030.396117696051,-8709.017002737008,-4066.258772818921
4266,0.04654978538046706,10043.709932038822,-7716.22066301547,-3061.242124968764
4267,0.0539507029946833,10066.385664032907,-7368.8505142987415,-1973.7802148304127
4268,0.03663096413720268,12070.337700786724,-10238.78949392659,-6575.693080206322
4269,0.049313426414162365,10653.06745540437,-8187.396134696252,-3256.0534932800165
4270,0.023256262097667957,11925.394456235908,-10762.58135135251,-8436.955141585715
4271,0.03554044954204727,7922.17935806642,-6145.156880964056,-2591.1119267593294
4272,0.04914218794604963,10988.31725145633,-8531.207854153849,-3616.989059548886
